BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness;MQ2;MQ135
27,95;52,25;95,75;26,84;95,51;27,00;28,64;67,30;27,50;27,32;95,63;59,78;98,00;60,00;2,00;3,00
27,95;52,24;95,75;26,85;95,51;27,00;28,64;67,30;27,50;27,32;95,63;59,77;98,00;60,00;2,00;3,00
27,96;52,23;95,75;26,85;95,51;27,00;28,64;67,40;27,50;27,33;95,63;59,82;98,00;60,00;2,00;3,00
27,98;52,23;95,75;26,87;95,50;27,00;28,64;67,40;27,50;27,34;95,63;59,82;98,00;60,00;2,00;3,00
27,98;52,22;95,75;26,87;95,51;27,00;28,64;67,30;27,50;27,34;95,63;59,76;98,00;60,00;2,00;3,00
28,00;52,26;95,75;26,90;95,51;27,00;28,64;67,30;27,50;27,35;95,63;59,78;98,00;60,00;2,00;3,00
28,00;52,31;95,75;26,89;95,51;27,00;28,64;67,30;27,50;27,35;95,63;59,80;98,00;60,00;2,00;3,00
28,00;52,36;95,75;26,90;95,51;27,00;28,64;67,30;27,50;27,35;95,63;59,83;98,00;60,00;2,00;3,00
28,01;52,38;95,75;26,91;95,51;27,00;28,64;67,40;27,50;27,36;95,63;59,89;98,00;60,00;2,00;3,00
28,02;52,40;95,75;26,91;95,50;27,00;28,64;67,40;27,50;27,36;95,62;59,90;98,00;60,00;2,00;3,00
28,03;52,40;95,75;26,93;95,51;27,10;28,82;67,60;27,50;27,39;95,63;60,00;98,00;60,00;2,00;3,00
28,02;52,43;95,75;26,91;95,50;27,10;28,82;67,60;27,50;27,38;95,63;60,02;98,00;60,00;2,00;3,00
28,02;52,37;95,75;26,93;95,51;27,10;28,82;67,60;27,50;27,39;95,63;59,99;98,00;60,00;2,00;3,00
28,02;52,32;95,75;26,94;95,51;27,10;28,82;67,60;27,50;27,39;95,63;59,96;98,00;60,00;2,00;3,00
28,02;52,26;95,75;26,93;95,51;27,10;28,83;67,70;27,50;27,39;95,63;59,98;98,00;60,00;2,00;3,00
28,02;52,22;95,75;26,93;95,50;27,10;28,83;67,70;27,50;27,39;95,63;59,96;98,00;60,00;2,00;3,00
28,02;52,19;95,75;26,93;95,50;27,10;28,82;67,60;27,50;27,39;95,63;59,90;98,00;60,00;2,00;3,00
28,02;52,18;95,75;26,94;95,51;27,10;28,82;67,60;27,50;27,39;95,63;59,89;98,00;60,00;2,00;3,00
28,02;52,18;95,75;26,95;95,52;27,10;28,81;67,50;27,50;27,39;95,64;59,84;98,00;60,00;2,00;3,00
28,02;52,18;95,75;26,94;95,51;27,10;28,81;67,50;27,50;27,39;95,63;59,84;98,00;60,00;2,00;3,00
28,01;52,18;95,75;26,94;95,51;27,10;28,80;67,40;27,50;27,39;95,63;59,79;98,00;60,00;2,00;3,00
28,00;52,20;95,75;26,92;95,50;27,10;28,80;67,40;27,50;27,38;95,63;59,80;98,00;60,00;2,00;3,00
28,00;52,21;95,75;26,91;95,50;27,10;28,80;67,40;27,50;27,38;95,63;59,81;98,00;60,00;2,00;3,00
27,98;52,21;95,75;26,91;95,51;27,10;28,80;67,40;27,50;27,37;95,63;59,81;98,00;60,00;2,00;3,00
27,99;52,20;95,75;26,91;95,51;27,10;28,79;67,30;27,50;27,38;95,63;59,75;98,00;60,00;2,00;3,00
27,99;52,18;95,75;26,91;95,50;27,10;28,79;67,30;27,50;27,38;95,63;59,74;98,00;60,00;2,00;3,00
27,99;52,17;95,75;26,90;95,50;27,20;28,94;67,20;27,50;27,40;95,62;59,68;98,00;60,00;2,00;3,00
27,99;52,20;95,75;26,90;95,50;27,20;28,94;67,20;27,50;27,40;95,63;59,70;98,00;60,00;2,00;3,00
27,99;52,20;95,75;26,91;95,51;27,20;28,94;67,20;27,50;27,40;95,63;59,70;98,00;60,00;2,00;3,00
27,99;52,22;95,75;26,91;95,50;27,20;28,94;67,20;27,50;27,40;95,63;59,71;98,00;60,00;2,00;3,00
28,00;52,23;95,75;26,93;95,51;27,20;28,94;67,20;27,50;27,41;95,63;59,71;98,00;60,00;2,00;3,00
28,00;52,23;95,75;26,91;95,51;27,20;28,94;67,20;27,50;27,40;95,63;59,71;98,00;60,00;2,00;3,00
28,00;52,24;95,75;26,93;95,51;27,10;28,78;67,20;27,50;27,38;95,63;59,72;98,00;60,00;2,00;3,00
28,01;52,25;95,75;26,91;95,50;27,10;28,78;67,20;27,50;27,38;95,62;59,72;98,00;60,00;2,00;3,00
28,01;52,24;95,75;26,93;95,51;27,10;28,78;67,20;27,50;27,38;95,63;59,72;98,00;60,00;2,00;3,00
28,00;52,25;95,75;26,91;95,50;27,10;28,78;67,20;27,50;27,38;95,63;59,72;98,00;60,00;2,00;3,00
28,00;52,24;95,75;26,91;95,50;27,20;28,94;67,20;27,50;27,40;95,63;59,72;98,00;60,00;2,00;3,00
28,00;52,28;95,75;26,93;95,51;27,20;28,94;67,20;27,50;27,41;95,63;59,74;98,00;60,00;2,00;3,00
27,99;52,47;95,75;26,92;95,50;27,20;28,94;67,20;27,50;27,40;95,63;59,84;98,00;60,00;2,00;3,00
28,00;52,63;95,74;26,92;95,50;27,20;28,94;67,20;27,50;27,41;95,62;59,92;98,00;60,00;2,00;3,00
28,00;52,72;95,74;26,93;95,50;27,20;28,95;67,30;27,50;27,41;95,62;60,01;98,00;60,00;2,00;3,00
28,02;52,79;95,75;26,93;95,51;27,20;28,95;67,30;27,50;27,41;95,63;60,05;98,00;60,00;2,00;3,00
28,01;52,82;95,75;26,90;95,50;27,20;28,97;67,50;27,50;27,40;95,62;60,16;98,00;60,00;2,00;3,00
28,00;52,91;95,75;26,89;95,50;27,20;28,97;67,50;27,50;27,40;95,62;60,21;98,00;60,00;2,00;3,00
28,02;52,91;95,74;26,91;95,51;27,10;28,82;67,60;27,50;27,38;95,63;60,26;98,00;60,00;2,00;3,00
28,02;52,93;95,74;26,91;95,50;27,10;28,82;67,60;27,50;27,38;95,62;60,26;98,00;60,00;2,00;3,00
28,04;52,92;95,75;26,93;95,51;27,20;29,00;67,80;27,50;27,42;95,63;60,36;98,00;60,00;2,00;3,00
28,05;52,88;95,74;26,94;95,51;27,20;29,00;67,80;27,50;27,42;95,63;60,34;98,00;60,00;2,00;3,00
28,07;52,83;95,75;26,95;95,50;27,20;29,01;67,90;27,50;27,43;95,63;60,36;98,00;60,00;2,00;3,00
28,04;52,72;95,74;26,90;95,51;27,20;29,01;67,90;27,50;27,41;95,63;60,31;98,00;60,00;2,00;3,00
28,05;52,70;95,75;26,90;95,50;27,20;29,01;67,90;27,50;27,41;95,62;60,30;98,00;60,00;2,00;3,00
28,06;52,68;95,75;26,93;95,51;27,20;29,01;67,90;27,50;27,42;95,63;60,29;98,00;60,00;2,00;3,00
28,07;52,66;95,74;26,95;95,50;27,20;29,01;67,90;27,50;27,43;95,62;60,28;98,00;60,00;2,00;3,00
28,08;52,62;95,74;26,95;95,50;27,20;29,01;67,90;27,50;27,43;95,62;60,26;98,00;60,00;2,00;3,00
28,08;52,58;95,74;26,96;95,50;27,20;29,00;67,80;27,50;27,44;95,62;60,19;98,00;60,00;2,00;3,00
28,08;52,55;95,74;26,96;95,51;27,20;29,00;67,80;27,50;27,44;95,63;60,17;98,00;60,00;2,00;3,00
28,09;52,53;95,74;26,96;95,52;27,20;29,00;67,80;27,50;27,44;95,63;60,16;98,00;60,00;2,00;3,00
28,09;52,52;95,74;26,98;95,51;27,20;29,00;67,80;27,50;27,44;95,63;60,16;98,00;60,00;2,00;3,00
28,09;52,51;95,75;26,96;95,50;27,20;28,99;67,70;27,50;27,44;95,62;60,10;98,00;60,00;2,00;3,00
28,08;52,46;95,74;26,97;95,51;27,20;28,99;67,70;27,50;27,44;95,63;60,08;98,00;60,00;2,00;3,00
28,08;52,44;95,75;26,97;95,51;27,30;29,14;67,60;27,50;27,46;95,63;60,02;98,00;60,00;2,00;3,00
28,08;52,39;95,75;26,97;95,50;27,30;29,14;67,60;27,50;27,46;95,63;60,00;98,00;60,00;2,00;3,00
28,08;52,31;95,75;26,96;95,51;27,30;29,12;67,40;27,50;27,46;95,63;59,86;98,00;60,00;2,00;3,00
28,07;52,26;95,75;26,95;95,51;27,30;29,12;67,40;27,50;27,45;95,63;59,83;98,00;60,00;2,00;3,00
28,08;52,21;95,74;26,96;95,50;27,30;29,11;67,30;27,50;27,46;95,62;59,76;98,00;60,00;2,00;3,00
28,07;52,17;95,74;26,95;95,50;27,30;29,11;67,30;27,50;27,45;95,62;59,73;98,00;60,00;2,00;3,00
28,07;52,13;95,74;26,95;95,50;27,30;29,10;67,20;27,50;27,45;95,62;59,67;98,00;60,00;2,00;3,00
28,07;52,12;95,74;26,96;95,50;27,30;29,10;67,20;27,50;27,46;95,62;59,66;98,00;60,00;2,00;3,00
28,07;52,11;95,74;26,96;95,50;27,30;29,10;67,10;27,50;27,46;95,62;59,61;98,00;60,00;2,00;3,00
28,08;52,12;95,75;26,97;95,50;27,30;29,10;67,10;27,50;27,46;95,63;59,61;98,00;60,00;2,00;3,00
28,08;52,12;95,75;26,97;95,51;27,30;29,10;67,10;27,50;27,46;95,63;59,61;98,00;60,00;2,00;3,00
28,08;52,12;95,75;26,97;95,50;27,30;29,10;67,10;27,50;27,46;95,63;59,61;98,00;60,00;2,00;3,00
28,08;52,11;95,75;26,96;95,50;27,30;29,09;67,00;27,50;27,46;95,63;59,56;98,00;60,00;2,00;3,00
28,08;52,08;95,75;26,96;95,50;27,30;29,09;67,00;27,50;27,46;95,62;59,54;98,00;60,00;2,00;3,00
28,07;51,97;95,75;26,94;95,50;27,30;29,09;67,00;27,50;27,45;95,62;59,49;98,00;60,00;2,00;3,00
28,06;51,90;95,75;26,94;95,50;27,30;29,09;67,00;27,50;27,45;95,63;59,45;98,00;60,00;2,00;3,00
28,07;51,87;95,75;26,94;95,51;27,30;29,08;66,90;27,50;27,45;95,63;59,39;98,00;60,00;2,00;3,00
28,05;51,88;95,74;26,93;95,51;27,30;29,08;66,90;27,50;27,44;95,63;59,39;98,00;60,00;2,00;3,00
28,05;51,89;95,74;26,91;95,51;27,30;29,06;66,70;27,50;27,44;95,63;59,30;98,00;60,00;2,00;3,00
28,04;51,93;95,75;26,91;95,51;27,30;29,06;66,70;27,50;27,44;95,63;59,31;98,00;60,00;2,00;3,00
28,04;51,94;95,74;26,91;95,50;27,30;29,06;66,70;27,50;27,44;95,62;59,32;98,00;60,00;2,00;3,00
28,04;51,95;95,74;26,92;95,51;27,30;29,06;66,70;27,50;27,44;95,63;59,33;98,00;60,00;2,00;3,00
28,04;51,95;95,75;26,92;95,50;27,30;29,06;66,70;27,50;27,44;95,62;59,32;98,00;60,00;2,00;3,00
28,06;51,92;95,74;26,93;95,51;27,30;29,06;66,70;27,50;27,45;95,63;59,31;98,00;60,00;2,00;3,00
28,07;51,91;95,74;26,96;95,51;27,30;29,06;66,70;27,75;27,52;95,63;59,30;98,00;60,00;2,00;3,00
28,08;51,91;95,75;26,94;95,50;27,30;29,06;66,70;27,75;27,52;95,63;59,30;98,00;60,00;2,00;3,00
28,08;51,92;95,75;26,96;95,50;27,30;29,06;66,70;27,75;27,52;95,63;59,31;98,00;60,00;2,00;3,00
28,08;51,91;95,74;26,97;95,51;27,30;29,06;66,70;27,75;27,53;95,63;59,30;98,00;60,00;2,00;3,00
28,09;51,90;95,74;26,98;95,52;27,30;29,06;66,70;27,75;27,53;95,63;59,30;98,00;60,00;2,00;3,00
28,10;51,88;95,74;26,98;95,50;27,30;29,06;66,70;27,75;27,53;95,62;59,29;98,00;60,00;2,00;3,00
28,11;51,88;95,74;27,00;95,51;27,30;29,06;66,70;27,75;27,54;95,62;59,29;98,00;60,00;2,00;3,00
28,12;51,90;95,75;27,01;95,50;27,30;29,06;66,70;27,75;27,54;95,63;59,30;98,00;60,00;2,00;3,00
28,12;51,87;95,75;27,01;95,50;27,30;29,06;66,70;27,75;27,54;95,63;59,28;98,00;60,00;2,00;3,00
28,12;51,80;95,75;27,02;95,51;27,30;29,06;66,70;27,75;27,55;95,63;59,25;98,00;60,00;2,00;3,00
28,11;51,74;95,74;27,02;95,51;27,30;29,06;66,70;27,75;27,54;95,63;59,22;98,00;60,00;2,00;3,00
28,11;51,70;95,75;27,02;95,51;27,30;29,06;66,70;27,75;27,54;95,63;59,20;98,00;60,00;2,00;3,00
28,11;51,68;95,74;27,01;95,51;27,30;29,06;66,70;27,75;27,54;95,63;59,19;98,00;60,00;2,00;3,00
28,12;51,66;95,75;27,01;95,50;27,30;29,06;66,70;27,75;27,55;95,62;59,18;98,00;60,00;2,00;3,00
28,13;51,63;95,74;27,03;95,51;27,30;29,05;66,60;27,75;27,55;95,63;59,12;98,00;60,00;2,00;3,00
28,14;51,60;95,74;27,04;95,51;27,30;29,05;66,60;27,75;27,56;95,62;59,10;98,00;60,00;2,00;3,00
28,13;51,59;95,74;27,04;95,51;27,30;29,04;66,50;27,75;27,56;95,63;59,04;98,00;60,00;2,00;3,00
28,13;51,59;95,74;27,04;95,50;27,30;29,04;66,50;27,75;27,56;95,62;59,04;98,00;60,00;2,00;3,00
28,15;51,59;95,74;27,05;95,51;27,30;29,04;66,50;27,75;27,56;95,62;59,05;98,00;60,00;2,00;3,00
28,16;51,59;95,74;27,05;95,50;27,30;29,04;66,50;27,75;27,57;95,62;59,05;98,00;60,00;2,00;3,00
28,17;51,58;95,74;27,07;95,51;27,30;29,04;66,50;27,75;27,57;95,62;59,04;98,00;60,00;2,00;3,00
28,17;51,57;95,74;27,08;95,51;27,30;29,04;66,50;27,75;27,57;95,62;59,04;98,00;60,00;2,00;3,00
28,18;51,55;95,75;27,09;95,50;27,30;29,04;66,50;27,75;27,58;95,63;59,02;98,00;60,00;2,00;3,00
28,19;51,53;95,75;27,10;95,51;27,30;29,04;66,50;27,75;27,59;95,63;59,01;98,00;60,00;2,00;3,00
28,19;51,53;95,75;27,10;95,51;27,30;29,03;66,40;27,75;27,58;95,63;58,96;98,00;60,00;2,00;3,00
28,20;51,58;95,75;27,09;95,51;27,30;29,03;66,40;27,75;27,58;95,63;58,99;98,00;60,00;2,00;3,00
28,21;51,61;95,75;27,10;95,50;27,40;29,19;66,40;27,75;27,62;95,63;59,00;98,00;60,00;2,00;3,00
28,22;51,63;95,75;27,13;95,51;27,40;29,19;66,40;27,75;27,62;95,63;59,02;98,00;60,00;2,00;3,00
28,22;51,64;95,75;27,13;95,50;27,40;29,20;66,50;27,75;27,62;95,63;59,07;98,00;60,00;2,00;3,00
28,23;51,69;95,75;27,14;95,51;27,40;29,20;66,50;27,75;27,63;95,63;59,10;98,00;60,00;2,00;3,00
28,24;51,77;95,74;27,10;95,50;27,40;29,21;66,60;27,75;27,62;95,62;59,18;98,00;60,00;2,00;3,00
28,24;51,82;95,75;27,11;95,51;27,40;29,21;66,60;27,75;27,63;95,63;59,21;98,00;60,00;2,00;3,00
28,25;51,85;95,75;27,12;95,50;27,40;29,21;66,60;27,75;27,63;95,62;59,23;98,00;60,00;2,00;3,00
28,26;51,88;95,75;27,14;95,51;27,40;29,21;66,60;27,75;27,64;95,63;59,24;98,00;60,00;2,00;3,00
28,26;51,88;95,75;27,11;95,51;27,40;29,22;66,70;27,75;27,63;95,63;59,29;98,00;60,00;2,00;3,00
28,27;51,88;95,75;27,10;95,51;27,40;29,22;66,70;27,75;27,63;95,63;59,29;98,00;60,00;2,00;3,00
28,27;51,89;95,74;27,13;95,50;27,40;29,23;66,80;27,75;27,64;95,62;59,34;98,00;60,00;2,00;3,00
28,29;51,88;95,75;27,13;95,50;27,40;29,23;66,80;27,75;27,64;95,62;59,34;98,00;60,00;2,00;3,00
28,30;51,88;95,75;27,16;95,51;27,40;29,24;66,90;27,75;27,65;95,63;59,39;98,00;60,00;2,00;3,00
28,30;51,88;95,75;27,16;95,51;27,40;29,24;66,90;27,75;27,65;95,63;59,39;98,00;60,00;2,00;3,00
28,32;51,86;95,74;27,16;95,50;27,50;29,40;66,90;27,75;27,68;95,62;59,38;98,00;60,00;2,00;3,00
28,30;51,86;95,75;27,14;95,50;27,50;29,40;66,90;27,75;27,67;95,62;59,38;98,00;60,00;2,00;3,00
28,31;51,84;95,74;27,15;95,50;27,50;29,40;66,90;27,75;27,68;95,62;59,37;98,00;60,00;2,00;3,00
28,32;51,84;95,75;27,20;95,51;27,50;29,40;66,90;27,75;27,69;95,63;59,37;98,00;60,00;2,00;3,00
28,32;51,81;95,75;27,19;95,51;27,50;29,40;66,90;27,75;27,69;95,63;59,36;98,00;60,00;2,00;3,00
28,32;51,77;95,75;27,18;95,51;27,50;29,40;66,90;27,75;27,69;95,63;59,33;98,00;60,00;2,00;3,00
28,32;51,79;95,75;27,17;95,50;27,50;29,40;66,90;27,75;27,69;95,63;59,35;98,00;60,00;2,00;3,00
28,33;51,79;95,75;27,18;95,50;27,50;29,40;66,90;27,75;27,69;95,63;59,35;98,00;60,00;2,00;3,00
28,33;51,76;95,75;27,19;95,51;27,50;29,39;66,80;27,75;27,69;95,63;59,28;98,00;60,00;2,00;3,00
28,33;51,72;95,74;27,20;95,50;27,50;29,39;66,80;27,75;27,69;95,62;59,26;98,00;60,00;2,00;3,00
28,33;51,70;95,74;27,20;95,51;27,50;29,38;66,70;27,75;27,69;95,63;59,20;98,00;60,00;2,00;3,00
28,34;51,67;95,75;27,17;95,51;27,50;29,38;66,70;27,75;27,69;95,63;59,18;98,00;60,00;2,00;3,00
28,34;51,66;95,74;27,18;95,50;27,60;29,54;66,60;27,75;27,72;95,62;59,13;98,00;60,00;2,00;3,00
28,35;51,64;95,74;27,20;95,50;27,60;29,54;66,60;27,75;27,72;95,62;59,12;98,00;60,00;2,00;3,00
28,35;51,64;95,74;27,20;95,51;27,60;29,53;66,50;27,75;27,73;95,62;59,07;98,00;60,00;2,00;3,00
28,36;51,63;95,75;27,20;95,50;27,60;29,53;66,50;27,75;27,73;95,63;59,06;98,00;60,00;2,00;3,00
28,35;51,59;95,74;27,22;95,51;27,60;29,53;66,50;27,75;27,73;95,63;59,05;98,00;60,00;2,00;3,00
28,37;51,60;95,75;27,20;95,50;27,60;29,53;66,50;27,75;27,73;95,62;59,05;98,00;60,00;2,00;3,00
28,33;51,61;95,74;27,17;95,51;27,60;29,53;66,50;27,75;27,71;95,63;59,06;98,00;60,00;2,00;3,00
28,32;51,65;95,74;27,17;95,50;27,60;29,53;66,50;27,75;27,71;95,62;59,07;98,00;60,00;2,00;3,00
28,32;51,68;95,75;27,18;95,51;27,60;29,52;66,40;27,75;27,71;95,63;59,04;98,00;60,00;2,00;3,00
28,34;51,69;95,74;27,20;95,51;27,60;29,52;66,40;27,75;27,72;95,62;59,05;98,00;60,00;2,00;3,00
28,35;51,68;95,75;27,18;95,50;27,60;29,52;66,40;27,75;27,72;95,62;59,04;98,00;60,00;2,00;3,00
28,36;51,66;95,75;27,21;95,50;27,60;29,52;66,40;27,75;27,73;95,62;59,03;98,00;60,00;2,00;3,00
28,36;51,65;95,75;27,22;95,51;27,60;29,52;66,40;27,75;27,73;95,63;59,02;98,00;60,00;2,00;3,00
28,37;51,63;95,74;27,21;95,50;27,60;29,52;66,40;27,75;27,73;95,62;59,01;98,00;60,00;2,00;3,00
28,37;51,62;95,75;27,21;95,50;27,60;29,51;66,30;27,75;27,73;95,62;58,96;98,00;60,00;2,00;3,00
28,37;51,59;95,75;27,21;95,50;27,60;29,51;66,30;27,75;27,73;95,63;58,95;98,00;60,00;2,00;3,00
28,36;51,54;95,74;27,21;95,50;27,60;29,51;66,30;27,75;27,73;95,62;58,92;98,00;60,00;2,00;3,00
28,35;51,46;95,75;27,19;95,51;27,60;29,51;66,30;27,75;27,72;95,63;58,88;98,00;60,00;2,00;3,00
28,35;51,45;95,74;27,20;95,50;27,60;29,51;66,30;27,75;27,72;95,62;58,87;98,00;60,00;2,00;3,00
28,36;51,45;95,75;27,21;95,50;27,60;29,51;66,30;27,75;27,73;95,63;58,87;98,00;60,00;2,00;3,00
28,36;51,42;95,74;27,21;95,51;27,70;29,66;66,20;27,75;27,75;95,63;58,81;98,00;60,00;2,00;3,00
28,35;51,42;95,75;27,18;95,51;27,70;29,66;66,20;27,75;27,75;95,63;58,81;98,00;60,00;2,00;3,00
28,36;51,41;95,75;27,20;95,50;27,60;29,49;66,10;27,75;27,73;95,62;58,76;98,00;60,00;2,00;3,00
28,36;51,37;95,74;27,20;95,50;27,60;29,49;66,10;27,75;27,73;95,62;58,73;98,00;60,00;2,00;3,00
28,35;51,34;95,74;27,20;95,51;27,70;29,64;66,00;27,75;27,75;95,62;58,67;98,00;60,00;2,00;3,00
28,37;51,35;95,74;27,22;95,51;27,70;29,64;66,00;27,75;27,76;95,63;58,67;98,00;60,00;2,00;3,00
28,38;51,32;95,74;27,21;95,50;27,70;29,64;66,00;27,75;27,76;95,62;58,66;98,00;60,00;2,00;3,00
28,38;51,33;95,74;27,24;95,51;27,70;29,64;66,00;27,75;27,77;95,63;58,66;98,00;60,00;2,00;3,00
28,38;51,34;95,74;27,22;95,51;27,70;29,64;66,00;27,75;27,76;95,62;58,67;98,00;60,00;2,00;3,00
28,39;51,34;95,75;27,25;95,50;27,70;29,64;66,00;27,75;27,77;95,62;58,67;98,00;60,00;2,00;3,00
28,40;51,35;95,75;27,23;95,50;27,70;29,63;65,90;27,75;27,77;95,62;58,62;98,00;60,00;2,00;3,00
28,40;51,43;95,74;27,24;95,51;27,70;29,63;65,90;27,75;27,77;95,63;58,66;98,00;60,00;2,00;3,00
28,39;51,53;95,75;27,24;95,50;27,70;29,63;65,90;27,75;27,77;95,63;58,71;98,00;60,00;2,00;3,00
28,40;51,59;95,74;27,24;95,51;27,70;29,63;65,90;27,75;27,77;95,62;58,74;98,00;60,00;2,00;3,00
28,42;51,60;95,75;27,25;95,50;27,70;29,64;66,00;27,75;27,78;95,62;58,80;98,00;60,00;2,00;3,00
28,42;51,76;95,75;27,25;95,50;27,70;29,64;66,00;27,75;27,78;95,63;58,88;98,00;60,00;2,00;3,00
28,43;51,93;95,75;27,25;95,50;27,70;29,65;66,10;27,75;27,78;95,63;59,01;98,00;60,00;2,00;3,00
28,44;51,97;95,74;27,25;95,50;27,70;29,65;66,10;27,75;27,79;95,62;59,04;98,00;60,00;2,00;3,00
28,44;51,94;95,74;27,25;95,50;27,70;29,68;66,30;27,75;27,79;95,62;59,12;98,00;60,00;2,00;3,00
28,44;51,88;95,75;27,28;95,50;27,70;29,68;66,30;27,75;27,79;95,62;59,09;98,00;60,00;2,00;3,00
28,44;51,83;95,74;27,29;95,51;27,70;29,70;66,50;27,75;27,79;95,63;59,16;98,00;60,00;2,00;3,00
28,44;51,77;95,74;27,29;95,51;27,70;29,70;66,50;27,75;27,79;95,62;59,14;98,00;60,00;2,00;3,00
28,45;51,73;95,75;27,29;95,51;27,70;29,70;66,50;27,75;27,80;95,63;59,11;98,00;60,00;2,00;3,00
28,45;51,68;95,74;27,29;95,51;27,70;29,70;66,50;27,75;27,80;95,62;59,09;98,00;60,00;2,00;3,00
28,46;51,65;95,75;27,29;95,50;27,80;29,86;66,40;27,75;27,82;95,62;59,02;98,00;60,00;2,00;3,00
28,45;51,55;95,74;27,29;95,51;27,80;29,86;66,40;27,75;27,82;95,62;58,97;98,00;60,00;2,00;3,00
28,45;51,46;95,74;27,29;95,50;27,80;29,84;66,30;27,75;27,82;95,62;58,88;98,00;60,00;2,00;3,00
28,45;51,34;95,75;27,30;95,51;27,80;29,84;66,30;27,75;27,83;95,63;58,82;98,00;60,00;2,00;3,00
28,45;51,25;95,75;27,28;95,51;27,80;29,84;66,30;27,75;27,82;95,63;58,78;98,00;60,00;2,00;3,00
28,45;51,19;95,74;27,29;95,51;27,80;29,84;66,30;27,75;27,82;95,62;58,74;98,00;60,00;2,00;3,00
28,44;51,14;95,74;27,27;95,51;27,80;29,82;66,10;27,75;27,82;95,62;58,62;98,00;60,00;2,00;3,00
28,45;51,10;95,74;27,28;95,50;27,80;29,82;66,10;28,00;27,88;95,62;58,60;98,00;60,00;2,00;3,00
28,45;51,07;95,74;27,28;95,51;27,80;29,80;65,90;28,00;27,88;95,63;58,49;98,00;60,00;2,00;3,00
28,45;51,05;95,74;27,29;95,51;27,80;29,80;65,90;28,00;27,88;95,63;58,48;98,00;60,00;2,00;3,00
28,45;51,04;95,74;27,28;95,50;27,80;29,79;65,80;28,00;27,88;95,62;58,42;98,00;60,00;2,00;3,00
28,45;51,01;95,74;27,27;95,50;27,80;29,79;65,80;28,00;27,88;95,62;58,40;98,00;60,00;2,00;3,00
28,44;51,01;95,74;27,27;95,50;27,80;29,76;65,60;28,00;27,88;95,62;58,30;98,00;60,00;2,00;3,00
28,43;50,98;95,74;27,25;95,51;27,80;29,76;65,60;28,00;27,87;95,62;58,29;98,00;60,00;2,00;3,00
28,44;50,97;95,75;27,25;95,50;27,80;29,76;65,60;28,00;27,87;95,62;58,29;98,00;60,00;2,00;3,00
28,44;50,97;95,75;27,27;95,51;27,80;29,76;65,60;28,00;27,88;95,63;58,29;98,00;60,00;2,00;3,00
28,45;50,97;95,75;27,27;95,51;27,80;29,75;65,50;28,00;27,88;95,63;58,24;98,00;60,00;2,00;3,00
28,45;50,97;95,74;27,24;95,50;27,80;29,75;65,50;28,00;27,87;95,62;58,24;98,00;60,00;2,00;3,00
28,44;50,96;95,74;27,25;95,51;27,80;29,75;65,50;28,00;27,87;95,62;58,23;98,00;60,00;2,00;3,00
28,44;50,96;95,74;27,25;95,51;27,80;29,75;65,50;28,00;27,87;95,62;58,23;98,00;60,00;2,00;3,00
28,44;50,97;95,74;27,24;95,51;27,80;29,75;65,50;28,00;27,87;95,62;58,24;98,00;60,00;2,00;3,00
28,44;50,94;95,74;27,24;95,50;27,80;29,75;65,50;28,00;27,87;95,62;58,22;98,00;60,00;2,00;3,00
28,44;50,92;95,74;27,24;95,51;27,80;29,75;65,50;28,00;27,87;95,62;58,21;98,00;60,00;2,00;3,00
28,43;50,90;95,74;27,23;95,50;27,80;29,75;65,50;28,00;27,87;95,62;58,20;98,00;60,00;2,00;3,00
28,43;50,90;95,74;27,24;95,51;27,70;29,59;65,50;28,00;27,84;95,62;58,20;98,00;60,00;2,00;3,00
28,43;50,89;95,74;27,24;95,51;27,70;29,59;65,50;28,00;27,84;95,63;58,20;98,00;60,00;2,00;3,00
28,43;50,94;95,74;27,25;95,51;27,70;29,59;65,50;28,00;27,84;95,63;58,22;98,00;60,00;2,00;3,00
28,44;50,88;95,75;27,25;95,50;27,70;29,59;65,50;28,00;27,85;95,62;58,19;98,00;60,00;2,00;3,00
28,45;50,89;95,74;27,24;95,50;27,70;29,59;65,50;28,00;27,85;95,62;58,20;98,00;60,00;2,00;3,00
28,44;50,96;95,74;27,24;95,51;27,70;29,59;65,50;28,00;27,85;95,62;58,23;98,00;60,00;2,00;3,00
28,47;51,00;95,75;27,25;95,51;27,70;29,59;65,50;28,00;27,85;95,63;58,25;98,00;60,00;2,00;3,00
28,46;51,02;95,75;27,25;95,50;27,70;29,59;65,50;28,00;27,85;95,63;58,26;98,00;60,00;2,00;3,00
28,46;51,03;95,74;27,25;95,50;27,70;29,60;65,60;28,00;27,85;95,62;58,32;98,00;60,00;2,00;3,00
28,48;51,04;95,75;27,26;95,50;27,70;29,60;65,60;28,00;27,86;95,62;58,32;98,00;60,00;2,00;3,00
28,49;51,02;95,74;27,27;95,50;27,70;29,60;65,60;28,00;27,87;95,62;58,31;98,00;60,00;2,00;3,00
28,50;51,00;95,74;27,28;95,51;27,70;29,60;65,60;28,00;27,87;95,62;58,30;98,00;60,00;2,00;3,00
