BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness;MQ2;MQ135
31,28;48,35;95,55;30,10;95,31;31,10;35,66;62,30;31,00;30,87;95,43;55,32;98,00;58,00;16,00;18,00
31,29;48,28;95,56;30,11;95,32;31,10;35,66;62,30;31,00;30,88;95,44;55,29;98,00;59,00;15,00;18,00
31,29;48,23;95,55;30,10;95,31;31,10;35,66;62,30;31,00;30,87;95,43;55,27;98,00;59,00;15,00;17,00
31,29;48,12;95,55;30,10;95,31;31,10;35,66;62,30;31,00;30,87;95,43;55,21;98,00;58,00;15,00;17,00
31,29;48,00;95,55;30,11;95,32;31,10;35,63;62,20;31,00;30,88;95,43;55,10;98,00;59,00;15,00;17,00
31,28;47,88;95,55;30,12;95,31;31,10;35,63;62,20;31,00;30,87;95,43;55,04;98,00;59,00;15,00;17,00
31,29;47,81;95,55;30,10;95,31;31,10;35,60;62,10;31,00;30,87;95,43;54,96;98,00;59,00;15,00;17,00
31,28;47,58;95,55;30,10;95,32;31,10;35,60;62,10;31,00;30,87;95,43;54,84;98,00;59,00;15,00;17,00
31,28;47,52;95,55;30,10;95,31;31,10;35,55;61,90;31,00;30,87;95,43;54,71;98,00;60,00;14,00;17,00
31,29;47,44;95,55;30,11;95,31;31,10;35,55;61,90;31,00;30,88;95,43;54,67;98,00;59,00;15,00;17,00
31,29;47,40;95,55;30,10;95,31;31,10;35,45;61,50;31,00;30,87;95,43;54,45;98,00;58,00;14,00;16,00
31,29;47,36;95,55;30,12;95,31;31,10;35,45;61,50;31,00;30,88;95,43;54,43;98,00;59,00;14,00;16,00
31,30;47,33;95,56;30,11;95,31;31,10;35,39;61,30;31,00;30,88;95,43;54,31;98,00;59,00;14,00;16,00
31,29;47,26;95,55;30,12;95,32;31,10;35,39;61,30;31,00;30,88;95,44;54,28;98,00;58,00;14,00;16,00
31,30;47,25;95,55;30,10;95,31;31,10;35,37;61,20;31,00;30,88;95,43;54,22;98,00;59,00;14,00;16,00
31,30;47,28;95,55;30,12;95,31;31,10;35,37;61,20;31,00;30,88;95,43;54,24;98,00;59,00;14,00;16,00
31,30;47,34;95,55;30,11;95,31;31,10;35,34;61,10;31,00;30,88;95,43;54,22;98,00;59,00;14,00;16,00
31,29;47,40;95,55;30,12;95,31;31,10;35,34;61,10;31,00;30,88;95,43;54,25;98,00;58,00;14,00;16,00
31,30;47,40;95,55;30,13;95,31;31,10;35,34;61,10;31,00;30,88;95,43;54,25;98,00;59,00;14,00;16,00
31,30;47,34;95,55;30,12;95,31;31,10;35,34;61,10;31,00;30,88;95,43;54,22;98,00;60,00;14,00;16,00
31,30;47,32;95,55;30,12;95,31;31,10;35,37;61,20;31,00;30,88;95,43;54,26;98,00;59,00;14,00;16,00
31,30;47,38;95,55;30,13;95,32;31,10;35,37;61,20;31,00;30,88;95,44;54,29;98,00;59,00;14,00;16,00
31,30;47,44;95,56;30,12;95,31;31,10;35,37;61,20;31,00;30,88;95,43;54,32;98,00;59,00;14,00;16,00
31,31;47,57;95,56;30,12;95,30;31,10;35,37;61,20;31,00;30,88;95,43;54,38;98,00;58,00;14,00;16,00
31,31;47,67;95,55;30,14;95,31;31,10;35,39;61,30;31,00;30,89;95,43;54,48;98,00;58,00;14,00;16,00
31,31;47,73;95,55;30,13;95,31;31,10;35,39;61,30;31,00;30,88;95,43;54,51;98,00;59,00;14,00;16,00
31,31;47,77;95,55;30,14;95,31;31,20;35,64;61,40;31,00;30,91;95,43;54,59;98,00;59,00;14,00;16,00
31,31;47,91;95,55;30,14;95,31;31,20;35,64;61,40;31,00;30,91;95,43;54,65;98,00;59,00;14,00;16,00
31,31;48,02;95,55;30,14;95,31;31,20;35,67;61,50;31,00;30,91;95,43;54,76;98,00;58,00;14,00;16,00
31,32;48,15;95,56;30,15;95,32;31,20;35,67;61,50;31,00;30,92;95,44;54,82;98,00;58,00;14,00;16,00
31,32;48,20;95,56;30,15;95,31;31,20;35,70;61,60;31,00;30,92;95,43;54,90;98,00;58,00;14,00;16,00
31,32;48,21;95,56;30,15;95,31;31,20;35,70;61,60;31,25;30,98;95,43;54,91;98,00;58,00;14,00;17,00
31,33;48,23;95,55;30,15;95,31;31,20;35,72;61,70;31,25;30,98;95,43;54,96;98,00;59,00;15,00;17,00
31,33;48,26;95,56;30,15;95,31;31,20;35,72;61,70;31,25;30,98;95,44;54,98;98,00;61,00;15,00;17,00
31,33;48,33;95,56;30,16;95,31;31,20;35,78;61,90;31,25;30,98;95,43;55,11;98,00;59,00;15,00;18,00
31,34;48,44;95,56;30,16;95,31;31,20;35,78;61,90;31,25;30,99;95,43;55,17;98,00;58,00;15,00;18,00
31,33;48,53;95,56;30,17;95,32;31,20;35,80;62,00;31,25;30,99;95,44;55,27;98,00;59,00;16,00;18,00
31,33;48,65;95,55;30,16;95,31;31,20;35,80;62,00;31,25;30,98;95,43;55,32;98,00;58,00;16,00;18,00
31,34;48,69;95,55;30,17;95,31;31,20;35,83;62,10;31,25;30,99;95,43;55,40;98,00;59,00;16,00;18,00
31,34;48,70;95,55;30,17;95,31;31,20;35,83;62,10;31,25;30,99;95,43;55,40;98,00;58,00;16,00;18,00
31,34;48,65;95,55;30,19;95,32;31,20;35,86;62,20;31,25;30,99;95,44;55,42;98,00;58,00;15,00;18,00
31,34;48,51;95,56;30,18;95,31;31,20;35,86;62,20;31,25;30,99;95,43;55,36;98,00;57,00;15,00;18,00
31,34;48,38;95,55;30,17;95,31;31,20;35,91;62,40;31,25;30,99;95,43;55,39;98,00;58,00;15,00;18,00
31,34;48,29;95,55;30,16;95,31;31,20;35,91;62,40;31,25;30,99;95,43;55,35;98,00;59,00;15,00;18,00
31,34;48,29;95,56;30,18;95,31;31,20;35,88;62,30;31,25;30,99;95,43;55,29;98,00;59,00;15,00;18,00
31,34;48,24;95,55;30,18;95,32;31,20;35,88;62,30;31,25;30,99;95,43;55,27;98,00;59,00;15,00;17,00
31,35;48,19;95,55;30,18;95,31;31,20;35,88;62,30;31,25;30,99;95,43;55,25;98,00;59,00;15,00;17,00
31,34;48,15;95,56;30,18;95,32;31,20;35,88;62,30;31,25;30,99;95,44;55,22;98,00;56,00;15,00;17,00
31,34;48,10;95,55;30,18;95,33;31,20;35,83;62,10;31,25;30,99;95,44;55,10;98,00;59,00;14,00;17,00
31,35;47,99;95,56;30,18;95,31;31,20;35,83;62,10;31,25;30,99;95,43;55,05;98,00;58,00;14,00;17,00
31,34;47,91;95,55;30,18;95,31;31,20;35,83;62,10;31,25;30,99;95,43;55,01;98,00;59,00;14,00;16,00
31,35;47,90;95,55;30,18;95,31;31,20;35,83;62,10;31,25;31,00;95,43;55,00;98,00;59,00;14,00;16,00
31,35;47,95;95,55;30,19;95,32;31,20;35,78;61,90;31,25;31,00;95,43;54,92;98,00;59,00;14,00;17,00
31,35;48,00;95,55;30,18;95,31;31,20;35,78;61,90;31,25;30,99;95,43;54,95;98,00;58,00;14,00;17,00
31,34;48,04;95,55;30,18;95,31;31,20;35,78;61,90;31,25;30,99;95,43;54,97;98,00;59,00;15,00;17,00
31,34;48,08;95,55;30,18;95,31;31,20;35,78;61,90;31,25;30,99;95,43;54,99;98,00;59,00;15,00;17,00
31,34;48,13;95,55;30,18;95,31;31,20;35,75;61,80;31,25;30,99;95,43;54,96;98,00;59,00;15,00;17,00
31,35;48,14;95,55;30,18;95,32;31,20;35,75;61,80;31,25;30,99;95,43;54,97;98,00;59,00;15,00;17,00
31,35;48,07;95,55;30,19;95,31;31,20;35,75;61,80;31,25;31,00;95,43;54,93;98,00;58,00;14,00;17,00
31,36;48,09;95,55;30,18;95,31;31,20;35,75;61,80;31,25;31,00;95,43;54,95;98,00;59,00;14,00;17,00
31,35;48,16;95,56;30,18;95,31;31,20;35,78;61,90;31,25;31,00;95,44;55,03;98,00;57,00;14,00;17,00
31,36;48,18;95,56;30,18;95,31;31,20;35,78;61,90;31,25;31,00;95,43;55,04;98,00;58,00;14,00;17,00
31,36;48,21;95,55;30,18;95,32;31,20;35,75;61,80;31,25;31,00;95,43;55,00;98,00;59,00;15,00;17,00
31,36;48,18;95,55;30,18;95,31;31,20;35,75;61,80;31,25;31,00;95,43;54,99;98,00;59,00;15,00;17,00
31,36;48,20;95,55;30,18;95,31;31,20;35,78;61,90;31,25;31,00;95,43;55,05;98,00;58,00;15,00;17,00
31,36;48,21;95,55;30,19;95,32;31,20;35,78;61,90;31,25;31,00;95,43;55,05;98,00;59,00;14,00;17,00
31,36;48,21;95,56;30,18;95,31;31,20;35,78;61,90;31,25;31,00;95,43;55,05;98,00;59,00;14,00;17,00
31,36;48,23;95,55;30,19;95,32;31,20;35,78;61,90;31,25;31,00;95,44;55,07;98,00;59,00;15,00;17,00
31,37;48,30;95,56;30,18;95,31;31,20;35,78;61,90;31,25;31,00;95,43;55,10;98,00;59,00;15,00;18,00
31,37;48,36;95,55;30,19;95,31;31,20;35,78;61,90;31,25;31,00;95,43;55,13;98,00;58,00;15,00;18,00
31,36;48,33;95,55;30,20;95,32;31,20;35,80;62,00;31,25;31,00;95,43;55,17;98,00;57,00;15,00;18,00
31,37;48,33;95,56;30,20;95,31;31,20;35,80;62,00;31,25;31,00;95,44;55,17;98,00;59,00;15,00;18,00
31,37;48,39;95,55;30,20;95,31;31,20;35,80;62,00;31,25;31,01;95,43;55,19;98,00;59,00;15,00;18,00
31,38;48,42;95,56;30,22;95,31;31,20;35,80;62,00;31,25;31,01;95,44;55,21;98,00;59,00;15,00;18,00
31,38;48,47;95,56;30,21;95,31;31,20;35,83;62,10;31,25;31,01;95,44;55,28;98,00;57,00;15,00;18,00
31,38;48,46;95,56;30,22;95,32;31,20;35,83;62,10;31,25;31,01;95,44;55,28;98,00;59,00;15,00;18,00
31,38;48,44;95,55;30,22;95,31;31,20;35,83;62,10;31,25;31,01;95,43;55,27;98,00;58,00;15,00;18,00
31,38;48,40;95,55;30,22;95,31;31,20;35,83;62,10;31,25;31,01;95,43;55,25;98,00;62,00;15,00;18,00
31,38;48,35;95,55;30,22;95,30;31,20;35,83;62,10;31,25;31,01;95,43;55,22;98,00;59,00;15,00;18,00
31,39;48,28;95,55;30,23;95,31;31,20;35,83;62,10;31,25;31,02;95,43;55,19;98,00;59,00;15,00;18,00
31,39;48,33;95,56;30,23;95,31;31,20;35,86;62,20;31,25;31,02;95,43;55,27;98,00;58,00;15,00;18,00
31,39;48,27;95,55;30,24;95,32;31,20;35,86;62,20;31,25;31,02;95,43;55,23;98,00;61,00;15,00;18,00
31,39;48,27;95,55;30,23;95,31;31,20;35,86;62,20;31,25;31,02;95,43;55,23;98,00;59,00;15,00;18,00
31,39;48,32;95,56;30,22;95,32;31,20;35,86;62,20;31,25;31,02;95,44;55,26;98,00;58,00;15,00;18,00
31,39;48,33;95,55;30,22;95,31;31,20;35,80;62,00;31,25;31,01;95,43;55,17;98,00;59,00;15,00;18,00
31,39;48,35;95,56;30,22;95,31;31,20;35,80;62,00;31,25;31,01;95,43;55,17;98,00;59,00;15,00;18,00
31,39;48,33;95,56;30,23;95,32;31,20;35,78;61,90;31,25;31,02;95,44;55,12;98,00;57,00;15,00;17,00
31,39;48,22;95,56;30,22;95,31;31,20;35,78;61,90;31,25;31,01;95,44;55,06;98,00;58,00;15,00;17,00
31,39;48,20;95,55;30,22;95,31;31,20;35,75;61,80;31,25;31,01;95,43;55,00;98,00;59,00;14,00;17,00
31,39;48,19;95,56;30,23;95,32;31,20;35,75;61,80;31,25;31,02;95,44;54,99;98,00;59,00;14,00;17,00
31,40;48,14;95,56;30,23;95,31;31,20;35,75;61,80;31,25;31,02;95,43;54,97;98,00;58,00;14,00;17,00
31,38;47,89;95,56;30,21;95,32;31,20;35,75;61,80;31,25;31,01;95,44;54,85;98,00;59,00;14,00;17,00
31,39;47,78;95,55;30,20;95,31;31,20;35,75;61,80;31,25;31,01;95,43;54,79;98,00;59,00;14,00;17,00
31,40;47,83;95,56;30,22;95,31;31,20;35,75;61,80;31,25;31,02;95,44;54,81;98,00;57,00;14,00;17,00
31,40;47,84;95,56;30,22;95,32;31,20;35,72;61,70;31,25;31,02;95,44;54,77;98,00;59,00;14,00;17,00
31,40;47,83;95,55;30,23;95,32;31,20;35,72;61,70;31,25;31,02;95,44;54,76;98,00;59,00;14,00;17,00
31,40;47,84;95,56;30,24;95,32;31,20;35,70;61,60;31,25;31,02;95,44;54,72;98,00;59,00;14,00;17,00
31,41;47,97;95,55;30,23;95,32;31,20;35,70;61,60;31,25;31,02;95,43;54,79;98,00;58,00;14,00;17,00
31,41;48,16;95,55;30,23;95,31;31,30;35,92;61,60;31,25;31,05;95,43;54,88;98,00;59,00;14,00;18,00
31,41;48,34;95,55;30,23;95,31;31,30;35,92;61,60;31,25;31,05;95,43;54,97;98,00;59,00;15,00;18,00
31,42;48,37;95,56;30,22;95,31;31,30;35,95;61,70;31,25;31,05;95,44;55,04;97,00;59,00;15,00;18,00
31,41;48,37;95,55;30,24;95,32;31,30;35,95;61,70;31,25;31,05;95,44;55,04;98,00;60,00;15,00;18,00
31,42;48,32;95,55;30,22;95,31;31,30;36,00;61,90;31,25;31,05;95,43;55,11;98,00;58,00;15,00;18,00
31,42;48,25;95,56;30,24;95,31;31,30;36,00;61,90;31,25;31,05;95,44;55,07;98,00;59,00;15,00;18,00
31,42;48,25;95,56;30,24;95,32;31,30;36,03;62,00;31,25;31,05;95,44;55,12;98,00;58,00;15,00;18,00
31,42;48,28;95,56;30,25;95,32;31,30;36,03;62,00;31,25;31,06;95,44;55,14;98,00;59,00;15,00;18,00
31,43;48,32;95,56;30,25;95,33;31,30;36,06;62,10;31,25;31,06;95,45;55,21;98,00;59,00;15,00;18,00
31,43;48,35;95,56;30,25;95,31;31,30;36,06;62,10;31,25;31,06;95,43;55,23;98,00;58,00;15,00;18,00
31,43;48,35;95,56;30,26;95,32;31,30;36,06;62,10;31,25;31,06;95,44;55,22;98,00;57,00;15,00;18,00
31,43;48,32;95,55;30,26;95,31;31,30;36,06;62,10;31,25;31,06;95,43;55,21;98,00;59,00;15,00;18,00
31,43;48,27;95,55;30,26;95,31;31,30;36,06;62,10;31,25;31,06;95,43;55,19;98,00;59,00;15,00;18,00
31,44;48,24;95,56;30,26;95,31;31,30;36,06;62,10;31,25;31,06;95,43;55,17;98,00;59,00;15,00;18,00
31,44;48,17;95,56;30,27;95,33;31,30;36,03;62,00;31,25;31,07;95,44;55,08;98,00;58,00;15,00;18,00
31,44;48,08;95,55;30,28;95,31;31,30;36,03;62,00;31,25;31,07;95,43;55,04;98,00;60,00;15,00;18,00
31,44;48,06;95,55;30,29;95,32;31,30;36,00;61,90;31,25;31,07;95,44;54,98;98,00;58,00;15,00;17,00
31,44;48,02;95,56;30,29;95,32;31,30;36,00;61,90;31,25;31,07;95,44;54,96;98,00;59,00;15,00;17,00
31,44;48,03;95,56;30,27;95,31;31,30;36,00;61,90;31,25;31,07;95,43;54,97;98,00;59,00;15,00;17,00
31,44;48,09;95,55;30,29;95,32;31,30;36,00;61,90;31,25;31,07;95,44;55,00;98,00;59,00;15,00;17,00
31,44;48,09;95,56;30,29;95,31;31,30;35,98;61,80;31,25;31,07;95,43;54,95;98,00;59,00;15,00;18,00
31,45;48,10;95,56;30,29;95,31;31,30;35,98;61,80;31,25;31,07;95,44;54,95;98,00;58,00;15,00;18,00
31,45;48,15;95,55;30,30;95,31;31,30;35,98;61,80;31,25;31,07;95,43;54,97;98,00;59,00;15,00;18,00
31,45;48,11;95,56;30,30;95,31;31,30;35,98;61,80;31,25;31,07;95,44;54,96;98,00;59,00;15,00;18,00
31,45;48,07;95,56;30,29;95,32;31,30;36,00;61,90;31,25;31,07;95,44;54,99;98,00;59,00;15,00;18,00
31,45;48,07;95,56;30,30;95,32;31,30;36,00;61,90;31,25;31,08;95,44;54,98;98,00;58,00;15,00;17,00
31,45;48,06;95,56;30,29;95,31;31,30;36,00;61,90;31,25;31,07;95,44;54,98;98,00;59,00;14,00;17,00
31,45;48,05;95,56;30,29;95,32;31,30;36,00;61,90;31,25;31,07;95,44;54,97;98,00;59,00;15,00;18,00
31,46;48,03;95,56;30,30;95,31;31,30;36,00;61,90;31,25;31,08;95,44;54,96;98,00;59,00;15,00;18,00
31,46;47,88;95,56;30,30;95,31;31,30;36,00;61,90;31,25;31,08;95,44;54,89;98,00;59,00;15,00;18,00
31,46;47,87;95,55;30,30;95,31;31,30;36,00;61,90;31,25;31,08;95,43;54,88;98,00;59,00;15,00;18,00
31,46;48,07;95,55;30,30;95,31;31,30;36,00;61,90;31,25;31,08;95,43;54,99;98,00;59,00;15,00;18,00
31,46;48,18;95,56;30,31;95,31;31,30;35,95;61,70;31,25;31,08;95,43;54,94;98,00;59,00;15,00;18,00
31,46;48,27;95,55;30,31;95,31;31,30;35,95;61,70;31,25;31,08;95,43;54,99;98,00;59,00;15,00;18,00
31,46;48,39;95,55;30,32;95,32;31,30;35,95;61,70;31,25;31,08;95,44;55,04;98,00;59,00;15,00;18,00
31,47;48,49;95,56;30,32;95,31;31,30;35,95;61,70;31,25;31,08;95,44;55,10;98,00;59,00;15,00;18,00
31,47;48,60;95,55;30,32;95,31;31,30;35,98;61,80;31,50;31,15;95,43;55,20;98,00;58,00;15,00;18,00
31,47;48,65;95,56;30,32;95,31;31,30;35,98;61,80;31,50;31,15;95,44;55,22;98,00;59,00;15,00;18,00
31,47;48,68;95,55;30,31;95,31;31,30;36,03;62,00;31,50;31,15;95,43;55,34;98,00;60,00;15,00;18,00
31,47;48,68;95,56;30,33;95,31;31,30;36,03;62,00;31,50;31,15;95,43;55,34;98,00;59,00;15,00;18,00
31,48;48,67;95,56;30,32;95,31;31,30;36,09;62,20;31,50;31,15;95,43;55,44;98,00;59,00;15,00;18,00
31,48;48,63;95,56;30,31;95,31;31,30;36,09;62,20;31,50;31,15;95,43;55,41;98,00;58,00;15,00;18,00
31,48;48,51;95,56;30,31;95,31;31,30;36,11;62,30;31,50;31,15;95,43;55,41;98,00;59,00;15,00;17,00
31,46;48,13;95,55;30,31;95,32;31,30;36,11;62,30;31,50;31,14;95,44;55,21;98,00;58,00;15,00;17,00
31,47;48,08;95,56;30,31;95,31;31,30;36,11;62,30;31,50;31,14;95,44;55,19;98,00;59,00;15,00;17,00
31,47;48,13;95,56;30,32;95,32;31,30;36,11;62,30;31,50;31,15;95,44;55,21;98,00;58,00;15,00;18,00
31,48;48,20;95,56;30,31;95,31;31,30;36,06;62,10;31,50;31,15;95,43;55,15;98,00;59,00;15,00;18,00
31,48;48,25;95,55;30,32;95,31;31,30;36,06;62,10;31,50;31,15;95,43;55,18;98,00;59,00;15,00;18,00
31,48;48,25;95,56;30,33;95,31;31,30;36,06;62,10;31,50;31,15;95,44;55,18;98,00;58,00;15,00;17,00
31,48;48,11;95,56;30,30;95,31;31,30;36,06;62,10;31,50;31,14;95,43;55,10;98,00;59,00;14,00;17,00
31,48;48,12;95,55;30,31;95,31;31,30;36,00;61,90;31,50;31,15;95,43;55,01;98,00;59,00;14,00;17,00
31,48;48,15;95,55;30,33;95,31;31,30;36,00;61,90;31,50;31,15;95,43;55,03;98,00;59,00;14,00;17,00
31,48;48,14;95,56;30,33;95,32;31,30;36,00;61,90;31,50;31,15;95,44;55,02;98,00;59,00;14,00;17,00
31,48;48,20;95,55;30,33;95,31;31,30;36,00;61,90;31,50;31,15;95,43;55,05;98,00;59,00;14,00;17,00
31,48;48,28;95,56;30,35;95,33;31,30;35,98;61,80;31,50;31,16;95,44;55,04;98,00;59,00;15,00;17,00
31,49;48,29;95,56;30,33;95,31;31,30;35,98;61,80;31,50;31,16;95,44;55,04;98,00;59,00;15,00;18,00
31,49;48,33;95,56;30,33;95,31;31,30;35,95;61,70;31,50;31,16;95,43;55,02;98,00;59,00;15,00;18,00
31,49;48,38;95,55;30,33;95,31;31,30;35,95;61,70;31,50;31,16;95,43;55,04;98,00;59,00;15,00;18,00
31,49;48,48;95,55;30,33;95,31;31,30;35,98;61,80;31,50;31,16;95,43;55,14;98,00;57,00;15,00;18,00
31,49;48,53;95,55;30,34;95,31;31,30;35,98;61,80;31,50;31,16;95,43;55,16;98,00;58,00;15,00;18,00
31,49;48,49;95,55;30,33;95,31;31,30;36,00;61,90;31,50;31,16;95,43;55,20;98,00;59,00;15,00;18,00
31,49;48,35;95,55;30,35;95,31;31,30;36,00;61,90;31,50;31,16;95,43;55,12;98,00;59,00;15,00;18,00
31,50;48,23;95,55;30,35;95,31;31,30;36,03;62,00;31,50;31,16;95,43;55,12;98,00;58,00;15,00;17,00
31,50;48,13;95,55;30,35;95,31;31,30;36,03;62,00;31,50;31,16;95,43;55,07;98,00;58,00;15,00;17,00
31,50;48,08;95,55;30,37;95,32;31,30;36,00;61,90;31,50;31,17;95,43;54,99;98,00;58,00;15,00;17,00
31,50;48,00;95,55;30,35;95,31;31,30;36,00;61,90;31,50;31,16;95,43;54,95;98,00;59,00;14,00;17,00
31,50;47,88;95,55;30,36;95,31;31,30;36,00;61,90;31,50;31,17;95,43;54,89;98,00;59,00;14,00;17,00
31,50;47,74;95,55;30,35;95,31;31,30;36,00;61,90;31,50;31,16;95,43;54,82;98,00;58,00;14,00;17,00
31,50;47,68;95,55;30,35;95,31;31,30;35,98;61,80;31,50;31,16;95,43;54,74;98,00;59,00;14,00;17,00
31,50;47,64;95,55;30,35;95,31;31,30;35,98;61,80;31,50;31,16;95,43;54,72;98,00;59,00;14,00;17,00
31,50;47,70;95,55;30,37;95,31;31,30;35,92;61,60;31,50;31,17;95,43;54,65;98,00;59,00;14,00;17,00
31,51;47,69;95,55;30,37;95,31;31,30;35,92;61,60;31,50;31,17;95,43;54,64;98,00;59,00;14,00;17,00
31,51;47,67;95,55;30,37;95,31;31,30;35,89;61,50;31,50;31,17;95,43;54,58;98,00;59,00;14,00;17,00
31,51;47,63;95,55;30,37;95,32;31,30;35,89;61,50;31,50;31,17;95,43;54,57;98,00;58,00;14,00;17,00
31,52;47,62;95,55;30,38;95,31;31,30;35,89;61,50;31,50;31,17;95,43;54,56;98,00;59,00;14,00;17,00
31,52;47,72;95,56;30,38;95,31;31,30;35,89;61,50;31,50;31,17;95,43;54,61;98,00;59,00;14,00;17,00
31,52;47,84;95,55;30,38;95,31;31,30;35,87;61,40;31,50;31,17;95,43;54,62;98,00;59,00;14,00;17,00
31,52;47,92;95,55;30,39;95,31;31,30;35,87;61,40;31,50;31,18;95,43;54,66;98,00;58,00;15,00;17,00
31,52;47,92;95,56;30,38;95,31;31,30;35,87;61,40;31,50;31,18;95,43;54,66;98,00;59,00;15,00;17,00
31,52;47,92;95,55;30,39;95,31;31,30;35,87;61,40;31,50;31,18;95,43;54,66;98,00;56,00;15,00;18,00
31,52;47,95;95,55;30,40;95,31;31,30;35,89;61,50;31,50;31,18;95,43;54,73;98,00;59,00;15,00;18,00
31,53;48,02;95,55;30,39;95,31;31,30;35,89;61,50;31,50;31,18;95,43;54,76;98,00;58,00;15,00;18,00
31,53;48,06;95,55;30,41;95,31;31,30;35,92;61,60;31,50;31,18;95,43;54,83;98,00;59,00;15,00;18,00
31,53;48,08;95,55;30,41;95,31;31,30;35,92;61,60;31,50;31,18;95,43;54,84;98,00;59,00;15,00;18,00
31,53;48,09;95,55;30,40;95,31;31,30;35,95;61,70;31,50;31,18;95,43;54,89;98,00;58,00;15,00;18,00
31,53;48,09;95,55;30,41;95,31;31,30;35,95;61,70;31,50;31,18;95,43;54,89;98,00;59,00;15,00;18,00
31,53;48,13;95,55;30,41;95,32;31,30;35,95;61,70;31,50;31,19;95,43;54,92;98,00;59,00;15,00;18,00
31,54;48,18;95,55;30,42;95,31;31,30;35,95;61,70;31,50;31,19;95,43;54,94;98,00;59,00;15,00;18,00
31,54;48,18;95,55;30,42;95,31;31,30;35,98;61,80;31,50;31,19;95,43;54,99;98,00;58,00;15,00;18,00
31,54;48,21;95,56;30,42;95,31;31,30;35,98;61,80;31,50;31,19;95,43;55,01;98,00;60,00;15,00;18,00
31,54;48,23;95,55;30,42;95,31;31,40;36,23;61,90;31,50;31,22;95,43;55,06;98,00;59,00;15,00;18,00
31,55;48,27;95,56;30,42;95,31;31,40;36,23;61,90;31,50;31,22;95,43;55,09;98,00;59,00;16,00;18,00
31,54;48,37;95,56;30,44;95,31;31,40;36,23;61,90;31,50;31,22;95,43;55,14;98,00;59,00;15,00;18,00
31,55;48,35;95,56;30,44;95,31;31,40;36,23;61,90;31,50;31,22;95,44;55,13;98,00;57,00;15,00;18,00
31,54;48,35;95,56;30,41;95,31;31,40;36,26;62,00;31,50;31,21;95,43;55,18;98,00;59,00;15,00;18,00
31,55;48,33;95,55;30,43;95,31;31,40;36,26;62,00;31,50;31,22;95,43;55,17;98,00;59,00;15,00;18,00
31,55;48,32;95,55;30,44;95,32;31,40;36,29;62,10;31,50;31,22;95,43;55,21;98,00;58,00;15,00;18,00
31,55;48,31;95,55;30,43;95,31;31,40;36,29;62,10;31,50;31,22;95,43;55,20;98,00;58,00;15,00;18,00
31,55;48,27;95,55;30,44;95,31;31,40;36,29;62,10;31,50;31,22;95,43;55,19;98,00;61,00;15,00;18,00
31,55;48,25;95,56;30,44;95,31;31,40;36,29;62,10;31,50;31,22;95,43;55,18;98,00;59,00;15,00;18,00
31,55;48,23;95,56;30,45;95,31;31,40;36,32;62,20;31,50;31,22;95,43;55,21;98,00;61,00;15,00;18,00
31,55;48,25;95,55;30,45;95,32;31,40;36,32;62,20;31,50;31,23;95,43;55,22;98,00;59,00;15,00;18,00
31,56;48,23;95,56;30,46;95,31;31,40;36,32;62,20;31,50;31,23;95,43;55,21;98,00;58,00;15,00;18,00
31,56;48,18;95,56;30,46;95,31;31,40;36,32;62,20;31,50;31,23;95,44;55,19;98,00;59,00;15,00;18,00
31,56;48,17;95,56;30,48;95,32;31,40;36,29;62,10;31,50;31,23;95,44;55,14;98,00;59,00;15,00;18,00
31,56;48,15;95,56;30,46;95,31;31,40;36,29;62,10;31,50;31,23;95,43;55,12;98,00;59,00;15,00;18,00
31,56;48,14;95,56;30,46;95,32;31,40;36,29;62,10;31,50;31,23;95,44;55,12;98,00;61,00;15,00;19,00
31,57;48,14;95,56;30,47;95,32;31,40;36,29;62,10;31,50;31,23;95,44;55,12;98,00;59,00;16,00;18,00
31,56;48,08;95,56;30,47;95,31;31,30;36,06;62,10;31,50;31,21;95,44;55,09;98,00;59,00;15,00;18,00
31,56;48,06;95,56;30,47;95,32;31,30;36,06;62,10;31,50;31,21;95,44;55,08;98,00;59,00;15,00;18,00
31,56;48,05;95,56;30,46;95,31;31,40;36,29;62,10;31,50;31,23;95,43;55,07;98,00;59,00;15,00;18,00
31,57;48,07;95,56;30,46;95,31;31,40;36,29;62,10;31,50;31,23;95,44;55,09;98,00;59,00;15,00;18,00
31,57;48,04;95,56;30,46;95,31;31,40;36,29;62,10;31,50;31,23;95,44;55,07;98,00;61,00;15,00;18,00
31,57;48,03;95,56;30,47;95,32;31,40;36,29;62,10;31,50;31,23;95,44;55,06;98,00;59,00;15,00;18,00
31,58;48,03;95,55;30,47;95,32;31,40;36,26;62,00;31,50;31,24;95,43;55,01;98,00;58,00;15,00;18,00
31,57;48,04;95,55;30,48;95,31;31,40;36,26;62,00;31,50;31,24;95,43;55,02;98,00;59,00;15,00;18,00
31,58;48,05;95,56;30,49;95,31;31,40;36,26;62,00;31,50;31,24;95,43;55,02;98,00;58,00;16,00;18,00
31,58;48,04;95,55;30,49;95,32;31,40;36,26;62,00;31,50;31,24;95,44;55,02;98,00;59,00;16,00;18,00
